Australia,AUS,Asia,Jason DAVIDSON,Defender,10,0,179,Scotland - Australia 15 Aug 2012,29 Jun 1991,SC Heracles Almelo ,Netherlands,NED,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/306364.png
Australia,AUS,Asia,Tim CAHILL,Forward,71,34,180,Australia - South Africa 30 Mar 2004,06 Dec 1979,New York Red Bulls ,USA,USA,North- Central America and Caribbean,http://img.fifa.com/images/fwc/2014/players/prt-3/213001.png
Australia,AUS,Asia,Mark MILLIGAN,Midfielder,30,2,178,Australia - Liechtenstein 07 Jun 2006,04 Aug 1985,Melbourne Victory FC ,Australia,AUS,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/197411.png
Australia,AUS,Asia,Matthew SPIRANOVIC,Defender,21,0,188,Australia - Ghana 23 May 2008,27 Jun 1988,Western Sydney Wanderers FC ,Australia,AUS,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/229051.png
Australia,AUS,Asia,Mathew LECKIE,Forward,11,1,181,Korea Republic - Australia 14 Nov 2012,04 Feb 1991,FSV Frankfurt ,Germany,GER,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/321697.png
Australia,AUS,Asia,Bailey WRIGHT,Defender,0,0,184,-,28 Jul 1992,Preston North End FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/379165.png
Australia,AUS,Asia,Adam TAGGART,Forward,7,3,172,Hong Kong - Australia 03 Dec 2012,02 Jun 1993,Newcastle United Jets FC ,Australia,AUS,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/368902.png
Australia,AUS,Asia,Ben HALLORAN,Forward,5,0,180,Australia - South Africa 26 May 2014,14 Jun 1992,Fortuna Duesseldorf ,Germany,GER,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/379164.png
Australia,AUS,Asia,Tommy OAR,Midfielder,18,1,170,Australia - Indonesia 03 Mar 2010,10 Dec 1991,FC Utrecht ,Netherlands,NED,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/306424.png
Australia,AUS,Asia,Mitch LANGERAK,Goalkeeper,3,0,191,France - Australia 11 Oct 2013,22 Aug 1988,Borussia Dortmund ,Germany,GER,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/356933.png
Australia,AUS,Asia,Oliver BOZANIC,Midfielder,5,0,167,Canada - Australia 15 Oct 2013,08 Jan 1989,FC Luzern ,Switzerland,SUI,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/312234.png
Australia,AUS,Asia,James TROISI,Midfielder,13,1,177,Singapore - Australia 22 Mar 2008,03 Jul 1988,Melbourne Victory FC ,Australia,AUS,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/290605.png
Australia,AUS,Asia,Mile JEDINAK,Midfielder,47,5,188,Singapore - Australia 22 Mar 2008,03 Aug 1984,Crystal Palace FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/197514.png
Australia,AUS,Asia,James HOLLAND,Midfielder,14,0,180,Singapore - Australia 22 Mar 2008,15 May 1989,FK Austria Wien ,Austria,AUT,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/295149.png
Australia,AUS,Asia,Matt McKAY,Midfielder,49,1,174,Australia - Kuwait 16 Aug 2006,11 Jan 1983,Brisbane Roar FC ,Australia,AUS,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/197409.png
Australia,AUS,Asia,Eugen GALEKOVIC,Goalkeeper,8,0,186,Indonesia - Australia 28 Jan 2009,12 Jun 1981,Adelaide United FC ,Australia,AUS,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/209168.png
Australia,AUS,Asia,Ryan McGOWAN,Defender,12,0,185,Scotland - Australia 15 Aug 2012,15 Aug 1989,Shandong Luneng Taishan FC ,China,CHN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/306410.png
Australia,AUS,Asia,Dario VIDOSIC,Midfielder,23,2,185,Australia - Japan 17 Jun 2009,08 Apr 1987,FC Sion ,Switzerland,SUI,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/290800.png
Australia,AUS,Asia,Massimo LUONGO,Midfielder,1,0,176,Australia - Ecuador 05 Mar 2014,25 Sep 1992,Swindon Town FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/339116.png
Australia,AUS,Asia,Alex WILKINSON,Defender,6,0,183,Australia - Ecuador 05 Mar 2014,13 Aug 1984,Jeonbuk Hyundai Motors FC ,Korea Republic,KOR,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/182620.png
Australia,AUS,Asia,Mark BRESCIANO,Midfielder,77,13,182,Australia - France 01 Jun 2001,11 Feb 1980,Al Gharafa SC ,Qatar,QAT,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/178299.png
Iran,IRN,Asia,Rahman AHMADI,Goalkeeper,11,0,182,Iran - Jordan 15 Aug 2008,30 Jul 1980,Sepahan FC ,Iran,IRN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/298516.png
Iran,IRN,Asia,Khosro HEYDARI,Forward,51,0,175,Iran - Palestine 20 Jun 2007,14 Sep 1983,Esteghlal Tehran FC ,Iran,IRN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/306206.png
Iran,IRN,Asia,Ehsan HAJI SAFI,Midfielder,62,3,177,Iran - Zambia 25 May 2008,25 Feb 1990,Sepahan FC ,Iran,IRN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/288961.png
Iran,IRN,Asia,Jalal HOSSEINI,Defender,87,6,185,Iran - Belarus 07 Feb 2007,03 Feb 1982,Perspolis FC ,Iran,IRN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/278072.png
Iran,IRN,Asia,Amirhossein SADEGHI,Defender,18,1,185,Iran - Bosnia and Herzegovina 02 Feb 2005,06 Sep 1981,Esteghlal Tehran FC ,Iran,IRN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/213124.png
Iran,IRN,Asia,Javad NEKOUNAM,Midfielder,141,37,188,Jordan - Iran 30 May 2000,07 Sep 1980,Kuwait SC ,Kuwait,KUW,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/185641.png
Iran,IRN,Asia,Masoud SHOJAEI,Forward,53,5,185,Iran - Laos 17 Nov 2004,09 Jun 1984,UD Las Palmas ,Spain,ESP,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/213170.png
Iran,IRN,Asia,Reza HAGHIGHI,Midfielder,8,0,190,Botswana - Iran 05 Jul 2009,01 Feb 1989,Perspolis FC ,Iran,IRN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/353379.png
Iran,IRN,Asia,Alireza JAHAN BAKHSH,Forward,9,1,181,Iran - Thailand 15 Oct 2013,11 Aug 1993,NEC Nijmegen ,Netherlands,NED,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/379886.png
Iran,IRN,Asia,Karim ANSARI FARD,Forward,42,9,185,Iran - Iceland 10 Nov 2009,03 Apr 1990,Tractor Sazi Tabriz FC ,Iran,IRN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/330659.png
Iran,IRN,Asia,Ghasem HADADIFAR,Midfielder,17,0,178,Armenia - Iran 11 Aug 2010,12 Jul 1983,Zob Ahan Isfahan FC ,Iran,IRN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/329737.png
Iran,IRN,Asia,Alireza HAGHIGHI,Goalkeeper,8,0,193,Iran - Palestine 05 Oct 2011,02 May 1988,Sporting Covilha ,Portugal,POR,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/346763.png
Iran,IRN,Asia,Hossein MAHINI,Defender,22,0,182,Iran - Madagascar 17 Jul 2011,16 Sep 1986,Perspolis FC ,Iran,IRN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/329745.png
Iran,IRN,Asia,Andranik TIMOTIAN,Midfielder,81,8,178,Iran - Libya 24 Aug 2005,06 Mar 1983,Esteghlal Tehran FC ,Iran,IRN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/237949.png
Iran,IRN,Asia,Pejman MONTAZERI,Defender,24,1,186,Iran - China PR 19 Dec 2008,06 Sep 1983,Umm Salal SC ,Qatar,QAT,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/251481.png
Iran,IRN,Asia,Reza GHOOCHANNEJAD,Forward,17,11,181,Iran - Korea Republic 16 Oct 2012,20 Sep 1987,Charlton Athletic FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/362641.png
Iran,IRN,Asia,Ahmad ALNAMEH,Defender,9,1,189,Jordan - Iran 22 Jun 2007,20 Oct 1982,Naft Tehran FC ,Iran,IRN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/295153.png
Iran,IRN,Asia,Bakhtiar RAHMANI,Midfielder,3,0,179,Oman - Iran 22 May 2013,23 Sep 1991,Foolad Khuzestan FC ,Iran,IRN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/346731.png
Iran,IRN,Asia,Hashem BEIKZADEH,Midfielder,17,1,180,Iran - United Arab Emirates 08 Aug 2006,22 Jan 1984,Esteghlal Tehran FC ,Iran,IRN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/295157.png
Iran,IRN,Asia,Steven BEITASHOUR,Defender,6,0,178,Iran - Thailand 15 Oct 2013,01 Feb 1987,Vancouver Whitecaps FC ,Canada,CAN,North- Central America and Caribbean,http://img.fifa.com/images/fwc/2014/players/prt-3/379889.png
Iran,IRN,Asia,Ashkan DEJAGAH,Forward,17,4,182,Iran - Qatar 29 Feb 2012,05 Jul 1986,Fulham FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/196812.png
Iran,IRN,Asia,Daniel DAVARI,Goalkeeper,4,0,193,Thailand - Iran 15 Nov 2013,06 Jan 1988,Eintracht Braunschweig ,Germany,GER,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/379888.png
Iran,IRN,Asia,Mehrdad POOLADI,Defender,23,0,180,Iran - Madagascar 17 Jul 2011,26 Feb 1987,Perspolis FC ,Iran,IRN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/267344.png
Japan,JPN,Asia,Eiji KAWASHIMA,Goalkeeper,59,0,185,Japan - Korea DPR 17 Feb 2008,20 Mar 1983,Standard Liege ,Belgium,BEL,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/198117.png
Japan,JPN,Asia,Atsuto UCHIDA,Defender,71,2,176,Japan - Chile 26 Jan 2008,27 Mar 1988,FC Schalke 04 ,Germany,GER,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/268474.png
Japan,JPN,Asia,Gotoku SAKAI,Defender,12,0,176,Japan - United Arab Emirates 06 Sep 2012,14 Mar 1991,VfB Stuttgart ,Germany,GER,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/321736.png
Japan,JPN,Asia,Keisuke HONDA,Forward,59,23,182,Japan - Bahrain 22 Jun 2008,13 Jun 1986,AC Milan ,Italy,ITA,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/233500.png
Japan,JPN,Asia,Yuto NAGATOMO,Defender,73,3,170,Japan - Cte d'Ivoire 24 May 2008,12 Sep 1986,FC Internazionale ,Italy,ITA,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/291372.png
Japan,JPN,Asia,Masato MORISHIGE,Defender,11,1,183,Japan - China PR 21 Jul 2013,21 May 1987,FC Tokyo ,Japan,JPN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/268594.png
Japan,JPN,Asia,Yasuhito ENDO,Midfielder,146,12,178,Japan - Argentina 20 Nov 2002,28 Jan 1980,Gamba Osaka ,Japan,JPN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/177768.png
Japan,JPN,Asia,Hiroshi KIYOTAKE,Forward,26,1,172,Japan - Korea Republic 10 Aug 2011,12 Nov 1989,1. FC Nuernberg ,Germany,GER,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/347716.png
Japan,JPN,Asia,Shinji OKAZAKI,Forward,79,39,174,Japan - United Arab Emirates 09 Oct 2008,16 Apr 1986,FSV Mainz 05 ,Germany,GER,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/286278.png
Japan,JPN,Asia,Shinji KAGAWA,Forward,60,19,172,Japan - Cte d'Ivoire 24 May 2008,17 Mar 1989,Manchester United FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/268596.png
Japan,JPN,Asia,Yoichiro KAKITANI,Forward,14,5,177,Japan - China PR 21 Jul 2013,03 Jan 1990,Cerezo Osaka ,Japan,JPN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/275096.png
Japan,JPN,Asia,Shusaku NISHIKAWA,Goalkeeper,13,0,183,Japan - Hong Kong 08 Oct 2009,18 Jun 1986,Urawa Red Diamonds ,Japan,JPN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/214581.png
Japan,JPN,Asia,Yoshito OKUBO,Forward,60,6,170,Japan - Korea Republic 31 May 2003,09 Jun 1982,Kawasaki Frontale ,Japan,JPN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/180936.png
Japan,JPN,Asia,Toshihiro AOYAMA,Midfielder,7,0,174,Japan - China PR 21 Jul 2013,22 Feb 1986,Sanfrecce Hiroshima ,Japan,JPN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/268911.png
Japan,JPN,Asia,Yasuyuki KONNO,Defender,83,1,178,Japan - China PR 03 Aug 2005,25 Jan 1983,Gamba Osaka ,Japan,JPN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/184373.png
Japan,JPN,Asia,Hotaru YAMAGUCHI,Midfielder,15,0,173,Japan - China PR 21 Jul 2013,06 Oct 1990,Cerezo Osaka ,Japan,JPN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/356466.png
Japan,JPN,Asia,Makoto HASEBE,Midfielder,81,2,180,USA - Japan 10 Feb 2006,18 Jan 1984,1. FC Nuernberg ,Germany,GER,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/289027.png
Japan,JPN,Asia,Yuya OSAKO,Forward,11,3,182,Japan - China PR 21 Jul 2013,18 May 1990,TSV 1860 Muenchen ,Germany,GER,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/275136.png
Japan,JPN,Asia,Masahiko INOHA,Defender,21,1,179,Saudi Arabia - Japan 17 Jan 2011,28 Aug 1985,Jubilo Iwata ,Japan,JPN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/233497.png
Japan,JPN,Asia,Manabu SAITO,Forward,5,1,169,Japan - China PR 21 Jul 2013,04 Apr 1990,Yokohama F-Marinos ,Japan,JPN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/275112.png
Japan,JPN,Asia,Hiroki SAKAI,Defender,18,0,185,Japan - Azerbaijan 23 May 2012,12 Apr 1990,Hannover 96 ,Germany,GER,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/350003.png
Japan,JPN,Asia,Maya YOSHIDA,Defender,44,2,189,Yemen - Japan 06 Jan 2010,24 Aug 1988,Southampton FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/271253.png
Japan,JPN,Asia,Shuichi GONDA,Goalkeeper,2,0,187,Yemen - Japan 06 Jan 2010,03 Mar 1989,FC Tokyo ,Japan,JPN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/321734.png
Korea Republic,KOR,Asia,JUNG Sungryong,Goalkeeper,63,0,190,Korea Republic - Chile 30 Jan 2008,04 Jan 1985,Suwon Bluewings FC ,Korea Republic,KOR,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/198546.png
Korea Republic,KOR,Asia,KIM Changsoo,Defender,9,0,179,Syria - Korea Republic 01 Feb 2009,12 Sep 1985,Kashiwa Reysol ,Japan,JPN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/278126.png
Korea Republic,KOR,Asia,YUN Sukyoung,Defender,7,0,182,Iran - Korea Republic 16 Oct 2012,13 Feb 1990,Queens Park Rangers FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/274283.png
Korea Republic,KOR,Asia,KWAK Taehwi,Defender,35,5,185,Korea Republic - Chile 30 Jan 2008,08 Jul 1981,Al Hilal FC ,Saudi Arabia,KSA,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/212410.png
Korea Republic,KOR,Asia,KIM Younggwon,Defender,24,1,187,Korea Republic - Nigeria 11 Aug 2010,27 Feb 1990,Guangzhou Evergrande FC ,China,CHN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/375754.png
Korea Republic,KOR,Asia,HWANG Seokho,Defender,4,0,182,Korea Republic - Australia 14 Nov 2012,27 Jun 1989,Sanfrecce Hiroshima ,Japan,JPN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/356518.png
Korea Republic,KOR,Asia,KIM Bokyung,Midfielder,30,3,178,Zambia - Korea Republic 09 Jan 2010,06 Oct 1989,Cardiff City FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/291389.png
Korea Republic,KOR,Asia,HA Daesung,Midfielder,13,0,182,Qatar - Korea Republic 14 Nov 2008,02 Mar 1985,Beijing Guoan ,China,CHN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/298676.png
Korea Republic,KOR,Asia,SON Heungmin,Midfielder,28,7,183,Syria - Korea Republic 30 Dec 2010,08 Jul 1992,Bayer 04 Leverkusen ,Germany,GER,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/307849.png
Korea Republic,KOR,Asia,PARK Chuyoung,Forward,65,24,183,Uzbekistan - Korea Republic 03 Jun 2005,10 Jul 1985,Watford FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/207761.png
Korea Republic,KOR,Asia,LEE Keunho,Forward,66,19,177,Korea Republic - Iraq 29 Jun 2007,11 Apr 1985,Sangju Sangmu FC ,Korea Republic,KOR,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/268149.png
Korea Republic,KOR,Asia,LEE Yong,Defender,15,0,180,Korea Republic - China PR 24 Jul 2013,24 Dec 1986,Ulsan Hyundai FC ,Korea Republic,KOR,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/363578.png
Korea Republic,KOR,Asia,KOO Jacheol,Forward,40,13,182,China PR - Korea Republic 17 Feb 2008,27 Feb 1989,FSV Mainz 05 ,Germany,GER,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/291393.png
Korea Republic,KOR,Asia,HAN Kookyoung,Midfielder,13,0,183,Lebanon - Korea Republic 04 Jun 2013,19 Apr 1990,Kashiwa Reysol ,Japan,JPN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/274329.png
Korea Republic,KOR,Asia,PARK Jongwoo,Midfielder,10,0,180,Iran - Korea Republic 16 Oct 2012,10 Mar 1989,Guangzhou R&F FC ,China,CHN,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/291398.png
Korea Republic,KOR,Asia,KI Sungyueng,Midfielder,62,5,186,Korea Republic - Jordan 05 Sep 2008,24 Jan 1989,Sunderland AFC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/268406.png
Korea Republic,KOR,Asia,LEE Chungyong,Midfielder,58,6,180,Korea Republic - Jordan 31 May 2008,02 Jul 1988,Bolton Wanderers FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/268414.png
Korea Republic,KOR,Asia,KIM Shinwook,Forward,29,3,196,Zambia - Korea Republic 09 Jan 2010,14 Apr 1988,Ulsan Hyundai FC ,Korea Republic,KOR,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/321745.png
Korea Republic,KOR,Asia,JI Dongwon,Midfielder,30,8,186,Syria - Korea Republic 30 Dec 2010,28 May 1991,FC Augsburg ,Germany,GER,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/330689.png
Korea Republic,KOR,Asia,HONG Jeongho,Defender,28,1,188,Korea Republic - Nigeria 11 Aug 2010,12 Aug 1989,FC Augsburg ,Germany,GER,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/312679.png
Korea Republic,KOR,Asia,KIM Seunggyu,Goalkeeper,6,0,187,Korea Republic - Peru 14 Aug 2013,30 Sep 1990,Ulsan Hyundai FC ,Korea Republic,KOR,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/274281.png
Korea Republic,KOR,Asia,PARK Jooho,Defender,14,0,174,Finland - Korea Republic 18 Jan 2010,16 Jan 1987,FSV Mainz 05 ,Germany,GER,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/268411.png
Korea Republic,KOR,Asia,LEE Bumyoung,Goalkeeper,0,0,199,-,02 Apr 1989,Busan IPark FC ,Korea Republic,KOR,Asia,http://img.fifa.com/images/fwc/2014/players/prt-3/306818.png
Belgium,BEL,Europe,Thibaut COURTOIS,Goalkeeper,22,0,198,France - Belgium 15 Nov 2011,11 May 1992,Atletico Madrid ,Spain,ESP,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/358106.png
Belgium,BEL,Europe,Toby ALDERWEIRELD,Defender,38,1,186,Belgium - Chile 29 May 2009,02 Mar 1989,Atletico Madrid ,Spain,ESP,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/290864.png
Belgium,BEL,Europe,Thomas VERMAELEN,Defender,48,1,178,Luxembourg - Belgium 01 Mar 2006,14 Nov 1985,Arsenal FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/216880.png
Belgium,BEL,Europe,Vincent KOMPANY,Defender,63,4,190,Belgium - France 18 Feb 2004,10 Apr 1986,Manchester City FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/216004.png
Belgium,BEL,Europe,Jan VERTONGHEN,Defender,61,5,189,Belgium - Portugal 02 Jun 2007,24 Apr 1987,Tottenham Hotspur FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/290904.png
Belgium,BEL,Europe,Axel WITSEL,Midfielder,52,5,183,Belgium - Morocco 26 Mar 2008,12 Jan 1989,FC Zenit St. Petersburg ,Russia,RUS,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/290821.png
Belgium,BEL,Europe,Kevin DE BRUYNE,Midfielder,25,5,181,Finland - Belgium 11 Aug 2010,28 Jun 1991,VfL Wolfsburg ,Germany,GER,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/358120.png
Belgium,BEL,Europe,Marouane FELLAINI,Midfielder,55,9,194,Belgium - Czech Republic 07 Feb 2007,22 Nov 1987,Manchester United FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/290902.png
Belgium,BEL,Europe,Romelu LUKAKU,Forward,33,7,190,Air Force Central - Ratchaburi 13 Jul 2014,13 May 1993,Everton FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/358112.png
Belgium,BEL,Europe,Eden HAZARD,Midfielder,50,6,172,Luxembourg - Belgium 19 Nov 2008,07 Jan 1991,Chelsea FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/273996.png
Belgium,BEL,Europe,Kevin MIRALLAS,Forward,48,9,179,Belgium - Serbia 22 Aug 2007,05 Oct 1987,Everton FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/290903.png
Belgium,BEL,Europe,Simon MIGNOLET,Goalkeeper,14,0,193,Austria - Belgium 25 Mar 2011,06 Mar 1988,Liverpool FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/298738.png
Belgium,BEL,Europe,Sammy BOSSUT,Goalkeeper,0,0,187,-,11 Aug 1985,SV Zulte Waregem ,Belgium,BEL,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/380663.png
Belgium,BEL,Europe,Dries MERTENS,Midfielder,30,4,164,Belgium - Finland 09 Feb 2011,06 May 1987,SSC Napoli ,Italy,ITA,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/358114.png
Belgium,BEL,Europe,Daniel VAN BUYTEN,Defender,84,10,196,Belgium - San Marino 28 Feb 2001,07 Feb 1978,FC Bayern Muenchen ,Germany,GER,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/375523.png
Belgium,BEL,Europe,Steven DEFOUR,Midfielder,44,2,173,Belgium - Saudi Arabia 11 May 2006,15 Apr 1988,FC Porto ,Portugal,POR,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/290824.png
Belgium,BEL,Europe,Divock ORIGI,Forward,7,1,185,Sweden - Belgium 01 Jun 2014,18 Apr 1995,Lille OSC ,France,FRA,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/379911.png
Belgium,BEL,Europe,Nicolas LOMBAERTS,Defender,26,2,188,Belgium - Saudi Arabia 11 May 2006,20 Mar 1985,FC Zenit St. Petersburg ,Russia,RUS,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/216874.png
Belgium,BEL,Europe,Moussa DEMBELE,Midfielder,59,5,185,Slovakia - Belgium 20 May 2006,16 Jul 1987,Tottenham Hotspur FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/290825.png
Belgium,BEL,Europe,Adnan JANUZAJ,Midfielder,2,0,180,Belgium - Tunisia 07 Jun 2014,05 Feb 1995,Manchester United FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/379910.png
Belgium,BEL,Europe,Anthony VANDEN BORRE,Defender,26,1,185,Belgium - Turkey 28 Apr 2004,24 Oct 1987,RSC Anderlecht ,Belgium,BEL,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/216006.png
Belgium,BEL,Europe,Nacer CHADLI,Midfielder,24,2,187,Belgium - Finland 09 Feb 2011,02 Aug 1989,Tottenham Hotspur FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/358108.png
Belgium,BEL,Europe,Laurent CIMAN,Defender,8,0,180,Belgium - Bulgaria 19 May 2010,05 Aug 1985,Standard Liege ,Belgium,BEL,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/290822.png
Bosnia and Herzegovina,BIH,Europe,Asmir BEGOVIC,Goalkeeper,33,0,198,Estonia - Bosnia and Herzegovina 10 Oct 2009,20 Jun 1987,Stoke City FC ,England,ENG,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/230121.png
Bosnia and Herzegovina,BIH,Europe,Avdija VRSAJEVIC,Midfielder,14,1,182,Liechtenstein - Bosnia and Herzegovina 07 Sep 2012,06 Mar 1986,HNK Hajduk Split ,Croatia,CRO,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/359997.png
Bosnia and Herzegovina,BIH,Europe,Ermin BICAKCIC,Defender,8,1,185,Bosnia and Herzegovina - USA 14 Aug 2013,24 Jan 1990,Eintracht Braunschweig ,Germany,GER,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/372989.png
Bosnia and Herzegovina,BIH,Europe,Emir SPAHIC,Defender,77,3,183,Romania - Bosnia and Herzegovina 07 Jun 2003,18 Aug 1980,Bayer 04 Leverkusen ,Germany,GER,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/216069.png
Bosnia and Herzegovina,BIH,Europe,Sead KOLASINAC,Defender,6,0,183,Argentina - Bosnia and Herzegovina 18 Nov 2013,20 Jun 1993,FC Schalke 04 ,Germany,GER,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/376230.png
Bosnia and Herzegovina,BIH,Europe,Ognjen VRANJES,Defender,14,0,186,Slovakia - Bosnia and Herzegovina 17 Nov 2010,24 Oct 1989,Elazigspor ,Turkey,TUR,Europe,http://img.fifa.com/images/fwc/2014/players/prt-3/359995.png
